INT	INT	INT	STRING	INT	INT	INT		
10434370	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GDi®t Linh Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 140 ði¬m, kéo dài 10s#r#GBång Phong VÕn Lý (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 2793 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10434371	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GDi®t Linh Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 58 ði¬m, kéo dài 10s#r#GNhu Xà Ðµt T§p (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 18620 ði¬m. "	0	1	0	0	0
10434372	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GDi®t Linh Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 93 ði¬m, kéo dài 10s#r#GNhu Xà Ðµt T§p (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 20690 ði¬m. "	0	1	0	0	0
10434373	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GDi®t Linh Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 117 ði¬m, kéo dài 10s#r#GNhu Xà Ðµt T§p (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 24828 ði¬m. "	0	1	0	0	0
10434374	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GDi®t Linh Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 128 ði¬m, kéo dài 10s#r#GNhu Xà Ðµt T§p (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 26896 ði¬m. "	0	1	0	0	0
10434375	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GDi®t Linh Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 140 ði¬m, kéo dài 10s#r#GNhu Xà Ðµt T§p (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, nµi công tång 28887 ði¬m. "	0	1	0	0	0
10434376	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GDi®t Linh Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 58 ði¬m, kéo dài 10s#r#GHàn Bång Xuyên Thích (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 1812 ði¬m."	0	1	0	0	0
10434377	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GDi®t Linh Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 93 ði¬m, kéo dài 10s#r#GHàn Bång Xuyên Thích (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 2014 ði¬m."	0	1	0	0	0
10434378	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GDi®t Linh Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 117 ði¬m, kéo dài 10s#r#GHàn Bång Xuyên Thích (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 2417 ði¬m."	0	1	0	0	0
10434379	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GDi®t Linh Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 128 ði¬m, kéo dài 10s#r#GHàn Bång Xuyên Thích (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 2617 ði¬m."	0	1	0	0	0
10434380	-1	-1	"#c00ffffThuµc tính #c6699ffBång#c00ffff, kh¡c chª #ccccc66Huy«n#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GDi®t Linh Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm nµi lñc møc tiêu 140 ði¬m, kéo dài 10s#r#GHàn Bång Xuyên Thích (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Bång công tång 2820 ði¬m."	0	1	0	0	0
#								
10435301	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18443 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435302	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20493 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435303	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24591 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435304	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26640 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435305	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28690 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435306	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 1795 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10435307	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 1995 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10435308	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2394 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10435309	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2593 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10435310	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2793 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
10435311	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18620 ði¬m. "	0	1	0	0	0
10435312	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20690 ði¬m. "	0	1	0	0	0
10435313	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24828 ði¬m. "	0	1	0	0	0
10435314	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26896 ði¬m. "	0	1	0	0	0
10435315	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GCß½ng Mãnh Tr÷ng Kích (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28887 ði¬m. "	0	1	0	0	0
10435316	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GNgßng Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 58 ði¬m, kéo dài 10s#r#GLi®t Di­m Chß¾c Thân (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 1812 ði¬m."	0	1	0	0	0
10435317	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GNgßng Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 93 ði¬m, kéo dài 10s#r#GLi®t Di­m Chß¾c Thân (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2014 ði¬m."	0	1	0	0	0
10435318	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GNgßng Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 117 ði¬m, kéo dài 10s#r#GLi®t Di­m Chß¾c Thân (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2417 ði¬m."	0	1	0	0	0
10435319	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GNgßng Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 128 ði¬m, kéo dài 10s#r#GLi®t Di­m Chß¾c Thân (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2617 ði¬m."	0	1	0	0	0
10435320	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GNgßng Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® tång cß¶ng lñc bän thân 140 ði¬m, kéo dài 10s#r#GLi®t Di­m Chß¾c Thân (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 2820 ði¬m."	0	1	0	0	0
10435321	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 18443 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435322	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 2#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 2)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 60%#r#GPhÕp Lñc Chi H°n (C¤p 2)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 93 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 2)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 20493 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435323	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 3#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 3)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 70%#r#GPhÕp Lñc Chi H°n (C¤p 3)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 117 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 3)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 24591 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435324	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 4#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 4)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 80%#r#GPhÕp Lñc Chi H°n (C¤p 4)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 128 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 4)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 26640 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435325	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 5#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 5)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 90%#r#GPhÕp Lñc Chi H°n (C¤p 5)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 140 ði¬m, kéo dài 10s#r#GDi®t Thª Bát Phß½ng (C¤p 5)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, ngoÕi công tång 28690 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh. "	0	1	0	0	0
10435326	-1	-1	"#c00ffffThuµc tính #cff9900Höa#c00ffff, kh¡c chª #c009933Ðµc#r#cff6633ÐÆng c¤p hþp thành: 1#r#ccc33ccS¯ khung thuµc tính m· rµng: 5#r#cff9900Lînh ngµ kÛ nång:#r#GNgñ Th¬ Chi H°n (c¤p 1)#r#WTång nµi ngoÕi thü c½ bän cüa phòng cø 50%#r#GPhÕp Lñc Chi H°n (C¤p 1)#r#WKhi t¤n công, có tÖ l® giäm cß¶ng lñc cüa møc tiêu 58 ði¬m, kéo dài 10s#r#GThiên Höa Liêu Nguyên (C¤p 1)#r#WVõ H°n BÕo Phát, ðánh xa 1 møc tiêu, Höa công tång 1795 ði¬m, tÕo sát thß½ng lên møc tiêu và 3 møc tiêu xung quanh."	0	1	0	0	0
