INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
824	棘皮護手圖樣	10212022	1	47	1	20308081	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
825	蛇皮護手圖樣	10212024	1	47	1	20308082	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
826	錦鼠護手圖樣	10212026	1	47	1	20308083	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
827	地夕護手圖樣	10212028	1	47	1	20308084	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
828	璧月護手圖樣	10212030	1	47	1	20308085	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
829	聖天護手圖樣	10212032	1	47	1	20308086	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
830	赤瑤護手圖樣	10212034	1	47	1	20308087	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
831	九霄護手圖樣	10212036	1	47	1	20308088	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
832	玄魄麟手圖樣	10212038	1	47	1	20308089	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
833	噬麟玄手圖樣	10212040	1	47	1	20308090	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
834	棘皮裘圖樣	10213022	1	47	1	20308071	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
835	蛇皮裘圖樣	10213024	1	47	1	20308072	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
836	錦鼠裘圖樣	10213026	1	47	1	20308073	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
837	地夕裘圖樣	10213028	1	47	1	20308074	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
838	璧月裘圖樣	10213030	1	47	1	20308075	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
839	聖天裘圖樣	10213032	1	47	1	20308076	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
840	赤瑤裘圖樣	10213034	1	47	1	20308077	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
841	九霄裘圖樣	10213036	1	47	1	20308078	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
842	玄魄天裘圖樣	10213038	1	47	1	20308079	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
843	噬麟聖裘圖樣	10213040	1	47	1	20308080	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
844	宿鐵盔圖樣	10210042	1	47	1	20308061	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
845	赤鋼盔圖樣	10210044	1	47	1	20308062	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
846	赤鋼盔圖樣	10210046	1	47	1	20308063	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
847	玄雲盔圖樣	10210048	1	47	1	20308064	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
848	宿影盔圖樣	10210050	1	47	1	20308065	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
849	鸞暮盔圖樣	10210052	1	47	1	20308066	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
850	隱狼盔圖樣	10210054	1	47	1	20308067	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
851	碎魄盔圖樣	10210056	1	47	1	20308068	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
852	哀凰天盔圖樣	10210058	1	47	1	20308069	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
853	兇陌聖盔圖樣	10210060	1	47	1	20308070	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
854	宿鐵靴圖樣	10211042	1	47	1	20308091	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
855	赤鋼靴圖樣	10211044	1	47	1	20308092	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
856	雪沐靴圖樣	10211046	1	47	1	20308093	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
857	玄雲靴圖樣	10211048	1	47	1	20308094	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
858	宿影靴圖樣	10211050	1	47	1	20308095	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
859	鸞暮靴圖樣	10211052	1	47	1	20308096	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
860	隱狼靴圖樣	10211054	1	47	1	20308097	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
861	碎魄靴圖樣	10211056	1	47	1	20308098	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
862	哀凰天靴圖樣	10211058	1	47	1	20308099	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
863	兇陌聖靴圖樣	10211060	1	47	1	20308100	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
864	宿鐵掌圖樣	10212042	1	47	1	20308081	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
865	赤鋼掌圖樣	10212044	1	47	1	20308082	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
866	雪沐掌圖樣	10212046	1	47	1	20308083	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
867	玄雲掌圖樣	10212048	1	47	1	20308084	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
868	宿影掌圖樣	10212050	1	47	1	20308085	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
869	鸞暮掌圖樣	10212052	1	47	1	20308086	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
870	隱狼掌圖樣	10212054	1	47	1	20308087	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
871	碎魄掌圖樣	10212056	1	47	1	20308088	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
872	哀凰天掌圖樣	10212058	1	47	1	20308089	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
873	兇陌聖掌圖樣	10212060	1	47	1	20308090	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
874	宿鐵鎧圖樣	10213042	1	47	1	20308071	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
875	赤鋼鎧圖樣	10213044	1	47	1	20308072	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
876	雪沐鎧圖樣	10213046	1	47	1	20308073	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
877	玄雲鎧圖樣	10213048	1	47	1	20308074	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
878	宿影鎧圖樣	10213050	1	47	1	20308075	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
879	鸞暮鎧圖樣	10213052	1	47	1	20308076	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
880	隱狼鎧圖樣	10213054	1	47	1	20308077	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
881	碎魄鎧圖樣	10213056	1	47	1	20308078	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
882	哀凰天鎧圖樣	10213058	1	47	1	20308079	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
883	兇陌聖甲圖樣	10213060	1	47	1	20308080	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
884	馳馬圖樣	10200026	1	4	11	20103011	75	20103071	60	20103099	68	20308161	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	1	3000	-1	-1	我填了	7	-1
885	藏因長刃圖樣	10200027	1	4	12	20103012	80	20103072	65	20103099	72	20308162	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	1	3000	-1	-1	我填了	7	-1
886	鹿鳴槍圖樣	10201026	1	4	11	20103011	75	20103071	60	20103099	68	20308163	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	2	3000	-1	-1	我填了	7	-1
887	月白圖樣	10201027	1	4	12	20103012	80	20103072	65	20103099	72	20308164	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	2	3000	-1	-1	我填了	7	-1
888	啟明圖樣	10202026	1	4	11	20103011	75	20103071	60	20103099	68	20308165	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	3	3000	-1	-1	我填了	7	-1
889	寒薑圖樣	10202027	1	4	12	20103012	80	20103072	65	20103099	72	20308166	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	3	3000	-1	-1	我填了	7	-1
890	君天圖樣	10203026	1	4	11	20103011	75	20103071	60	20103099	68	20308167	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	4	3000	-1	-1	我填了	7	-1
891	古蘭圖樣	10203027	1	4	12	20103012	80	20103072	65	20103099	72	20308168	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	4	3000	-1	-1	我填了	7	-1
892	珊瑚扇圖樣	10204026	1	4	11	20103011	75	20103071	60	20103099	68	20308169	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	5	3000	-1	-1	我填了	7	-1
893	忘川扇圖樣	10204027	1	4	12	20103012	80	20103072	65	20103099	72	20308170	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	5	3000	-1	-1	我填了	7	-1
894	四葉軌圖樣	10205026	1	4	11	20103011	75	20103071	60	20103099	68	20308171	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	6	3000	-1	-1	我填了	7	-1
895	錦瑟璧圖樣	10205027	1	4	12	20103012	80	20103072	65	20103099	72	20308172	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	6	3000	-1	-1	我填了	7	-1
896	無道冠圖樣	10210066	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
897	皎月巾圖樣	10210067	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
898	漫沙冠圖樣	10210076	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
899	昆侖巾圖樣	10210077	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
900	古營冠圖樣	10210086	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
901	先知冠圖樣	10210087	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
902	逍遙靴圖樣	10211066	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
903	開明靴圖樣	10211067	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
904	塔鐘鞋圖樣	10211076	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
905	清修鞋圖樣	10211077	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
906	翼牛鞋圖樣	10211086	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
907	七龍靴圖樣	10211087	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
908	嬋娟護手圖樣	10212066	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
909	虔心護手圖樣	10212067	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
910	苦泉護手圖樣	10212076	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
911	戒律手圖樣	10212077	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
912	血影手圖樣	10212086	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
913	軒轅手圖樣	10212087	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
914	獅王錦袍圖樣	10213066	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
915	高昌袍圖樣	10213067	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
916	沼澤裘圖樣	10213076	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
917	生機裘圖樣	10213077	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
918	重華鎧圖樣	10213086	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
919	烽燧鎧圖樣	10213087	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
920	侍佛圖樣	10214026	1	5	10	20105011	78	20103083	62	20103102	84	20308187	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	23	3000	-1	-1	我填了	7	-1
921	歸宿圖樣	10214027	1	5	11	20105012	82	20103084	66	20103102	88	20308188	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	23	3000	-1	-1	我填了	7	-1
922	白石肩圖樣	10215026	1	5	10	20105011	78	20103083	62	20103102	84	20308189	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	24	3000	-1	-1	我填了	7	-1
923	日月肩圖樣	10215027	1	5	11	20105012	82	20103084	66	20103102	88	20308190	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	24	3000	-1	-1	我填了	7	-1
924	曼殊沙華圖樣	10220026	1	6	10	20103011	75	20103095	150	20308181	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	11	3000	-1	-1	我填了	7	-1
925	泣露鏈圖樣	10220027	1	6	11	20103012	81	20103096	162	20308182	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	11	3000	-1	-1	我填了	7	-1
926	示骨帶圖樣	10221026	1	5	10	20105011	78	20103083	62	20103102	84	20308191	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	25	3000	-1	-1	我填了	7	-1
927	謫仙帶圖樣	10221027	1	5	11	20105012	82	20103084	66	20103102	88	20308192	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	25	3000	-1	-1	我填了	7	-1
928	彼岸圖樣	10222026	1	6	10	20103011	75	20103095	150	20308183	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
929	吉祥夜圖樣	10222027	1	6	11	20103012	81	20103096	162	20308184	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
930	烏德護符圖樣	10223026	1	6	10	20103011	75	20103095	150	20308185	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
931	鷹翔紋章圖樣	10223027	1	6	11	20103012	81	20103096	162	20308186	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
932	馳馬圖樣	10200026	1	46	1	20308161	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3000	-1	-1	我填了	7	0
933	藏因長刃圖樣	10200027	1	46	1	20308162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3000	-1	-1	我填了	7	0
934	鹿鳴槍圖樣	10201026	1	46	1	20308163	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	2	3000	-1	-1	我填了	7	0
935	月白圖樣	10201027	1	46	1	20308164	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	2	3000	-1	-1	我填了	7	0
936	啟明圖樣	10202026	1	46	1	20308165	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	3	3000	-1	-1	我填了	7	0
937	寒薑圖樣	10202027	1	46	1	20308166	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	3	3000	-1	-1	我填了	7	0
938	君天圖樣	10203026	1	46	1	20308167	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	3000	-1	-1	我填了	7	0
939	古蘭圖樣	10203027	1	46	1	20308168	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	3000	-1	-1	我填了	7	0
940	珊瑚扇圖樣	10204026	1	46	1	20308169	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	3000	-1	-1	我填了	7	0
941	忘川扇圖樣	10204027	1	46	1	20308170	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	3000	-1	-1	我填了	7	0
942	四葉軌圖樣	10205026	1	46	1	20308171	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	3000	-1	-1	我填了	7	0
943	錦瑟璧圖樣	10205027	1	46	1	20308172	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	3000	-1	-1	我填了	7	0
944	無道冠圖樣	10210066	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
945	皎月巾圖樣	10210067	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
946	漫沙冠圖樣	10210076	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
947	昆侖巾圖樣	10210077	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
948	古營冠圖樣	10210086	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
949	先知冠圖樣	10210087	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
950	逍遙靴圖樣	10211066	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
951	開明靴圖樣	10211067	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
952	塔鐘鞋圖樣	10211076	1	47	1	20308187	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
953	清修鞋圖樣	10211077	1	47	1	20308188	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
954	翼牛鞋圖樣	10211086	1	47	1	20308189	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
955	七龍靴圖樣	10211087	1	47	1	20308190	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
956	嬋娟護手圖樣	10212066	1	47	1	20308191	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
957	虔心護手圖樣	10212067	1	47	1	20308192	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
958	苦泉護手圖樣	10212076	1	47	1	20308181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
959	戒律手圖樣	10212077	1	47	1	20308182	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
960	血影手圖樣	10212086	1	47	1	20308183	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
961	軒轅手圖樣	10212087	1	47	1	20308184	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
962	獅王錦袍圖樣	10213066	1	47	1	20308185	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
963	高昌袍圖樣	10213067	1	47	1	20308186	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
964	沼澤裘圖樣	10213076	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
965	生機裘圖樣	10213077	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
966	重華鎧圖樣	10213086	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
